ticker,month,n_matches
2610,2021-10,11
2610,2021-11,140
2610,2021-12,66
2610,2022-01,37
2610,2022-02,80
2610,2022-03,51
2610,2022-04,62
2610,2022-05,39
2610,2022-06,13
2610,2022-07,17
2610,2022-08,25
2610,2022-09,33
2610,2022-10,50
2610,2022-11,13
2610,2022-12,23
2610,2023-01,8
2610,2023-02,31
2610,2023-03,14
2610,2023-04,3
2610,2023-05,37
2610,2023-06,51
2610,2023-07,43
2610,2023-08,28
2610,2023-09,8
2610,2023-10,5
2610,2023-11,9
2610,2023-12,6
2610,2024-01,20
2610,2024-02,4
2610,2024-03,11
2610,2024-04,12
2610,2024-05,33
2610,2024-06,11
2610,2024-07,8
2610,2024-08,11
2610,2024-09,2
2610,2024-10,5
2610,2024-11,16
2610,2024-12,18
2610,2025-01,14
2611,2016-08,1
2611,2019-12,2
2611,2020-12,2
2611,2021-01,3
2611,2021-04,1
2611,2021-05,2
2611,2021-06,21
2611,2021-07,9
2611,2021-08,3
2611,2021-09,4
2611,2021-10,1
2611,2021-12,1
2611,2022-01,2
2611,2022-02,3
2611,2022-03,5
2611,2022-04,6
2611,2022-05,2
2611,2022-06,1
2611,2022-07,1
2611,2022-08,3
2611,2022-09,1
2611,2022-12,1
2611,2023-12,1
2611,2024-01,1
2611,2024-03,3
2611,2024-04,3
2611,2024-05,3
2611,2024-06,2
2611,2024-07,1
2611,2024-09,1
2616,2016-04,1
2616,2016-05,1
2616,2016-06,2
2616,2016-07,3
2616,2016-08,1
2616,2016-10,1
2616,2016-11,1
2616,2016-12,1
2616,2017-01,1
2616,2017-03,1
2616,2017-04,3
2616,2017-05,7
2616,2017-08,1
2616,2017-09,2
2616,2017-11,1
2616,2018-01,2
2616,2018-04,1
2616,2018-05,4
2616,2018-08,4
2616,2018-10,1
2616,2019-04,1
2616,2020-01,1
2616,2020-03,1
2616,2020-05,1
2616,2020-06,2
2616,2020-08,3
2616,2020-09,1
2616,2020-10,2
2616,2020-12,1
2616,2021-03,1
2616,2021-04,1
2616,2021-05,1
2616,2021-07,2
2616,2021-08,1
2616,2021-11,1
2616,2022-03,3
2616,2022-07,1
2616,2022-10,1
2616,2023-02,3
2616,2023-03,2
2616,2023-05,1
2616,2023-08,1
2616,2023-09,1
2616,2023-11,3
2616,2024-01,1
2616,2024-03,1
2616,2024-04,1
2616,2024-05,1
2616,2024-06,1
2616,2024-08,1
2616,2024-11,1
2616,2024-12,3
2616,2025-01,1
2701,2015-07,1
2701,2016-07,1
2701,2017-05,1
2701,2018-10,2
2701,2019-12,1
2701,2020-03,1
2701,2021-02,1
2701,2021-04,1
2701,2021-10,1
2701,2022-04,1
2701,2024-03,1
2701,2024-05,1
2702,2015-07,1
2702,2016-03,1
2702,2018-02,1
2702,2018-07,1
2702,2018-08,1
2702,2018-11,4
2702,2018-12,1
2702,2019-02,2
2702,2019-03,2
2702,2019-04,2
2702,2019-07,1
2702,2019-12,1
2702,2020-01,2
2702,2020-03,1
2702,2020-05,3
2702,2020-07,2
2702,2021-01,2
2702,2021-02,2
2702,2021-04,1
2702,2021-05,1
2702,2021-06,1
2702,2021-07,5
2702,2022-04,1
2702,2023-12,1
2702,2024-04,2
2702,2024-08,3
2704,2017-03,1
2704,2017-12,2
2704,2018-03,1
2704,2018-09,1
2704,2018-11,1
2704,2019-02,1
2704,2019-11,2
2704,2019-12,2
2704,2020-01,3
2704,2020-09,1
2704,2021-02,1
2704,2021-05,1
2704,2021-07,1
2704,2022-03,2
2704,2022-04,2
2704,2022-05,1
2704,2022-06,1
2704,2022-07,1
2704,2023-01,2
2704,2023-04,1
2704,2023-08,1
2704,2023-09,1
2704,2023-12,1
2704,2024-04,2
2704,2024-05,2
2705,2015-05,4
2705,2015-08,2
2705,2015-10,1
2705,2016-06,1
2705,2017-02,1
2705,2017-05,1
2705,2017-06,1
2705,2018-03,2
2705,2018-04,2
2705,2018-11,1
2705,2019-11,1
2705,2019-12,1
2705,2020-03,1
2705,2020-05,8
2705,2020-06,4
2705,2020-07,1
2705,2021-05,1
2705,2021-07,3
2705,2022-06,4
2705,2023-03,5
2705,2023-04,2
2705,2023-06,1
2705,2023-11,1
2705,2024-04,3
2705,2024-05,1
2705,2024-09,2
2706,2015-08,1
2706,2016-04,2
2706,2016-07,1
2706,2016-11,1
2706,2017-02,1
2706,2017-05,1
2706,2017-06,1
2706,2017-08,5
2706,2017-09,1
2706,2017-10,1
2706,2018-03,1
2706,2019-07,2
2706,2019-12,1
2706,2020-06,1
2706,2020-07,1
2706,2020-09,1
2706,2021-02,1
2706,2021-05,2
2706,2023-06,1
2706,2024-04,2
2707,2015-05,2
2707,2015-06,1
2707,2015-07,2
2707,2015-08,4
2707,2015-09,1
2707,2015-11,1
2707,2016-07,2
2707,2016-08,1
2707,2016-09,1
2707,2017-01,1
2707,2017-03,3
2707,2017-06,1
2707,2017-07,2
2707,2017-08,4
2707,2017-09,1
2707,2017-10,1
2707,2018-01,2
2707,2018-03,1
2707,2019-05,1
2707,2019-08,2
2707,2019-12,1
2707,2020-01,1
2707,2020-03,1
2707,2020-05,1
2707,2020-08,1
2707,2020-11,1
2707,2020-12,1
2707,2021-02,1
2707,2021-03,2
2707,2021-05,1
2707,2021-06,1
2707,2021-07,1
2707,2022-02,1
2707,2022-03,1
2707,2022-04,1
2707,2022-06,2
2707,2022-07,1
2707,2022-09,5
2707,2022-11,2
2707,2022-12,5
2707,2023-01,2
2707,2023-02,6
2707,2023-03,7
2707,2023-04,2
2707,2023-06,5
2707,2023-07,1
2707,2023-08,2
2707,2023-11,3
2707,2024-04,3
2707,2024-05,2
2707,2024-06,2
2707,2024-11,2
2707,2024-12,1
2707,2025-01,3
2712,2015-05,1
2712,2015-06,1
2712,2015-07,1
2712,2016-04,1
2712,2017-10,1
2712,2018-03,1
2712,2018-11,1
2712,2018-12,1
2712,2019-09,1
2712,2019-12,1
2712,2020-05,3
2712,2020-06,1
2712,2020-09,1
2712,2021-02,1
2712,2021-11,1
2712,2022-09,1
2712,2023-04,1
2722,2015-06,1
2722,2015-07,1
2722,2016-06,1
2722,2019-12,1
2722,2020-01,1
2722,2020-05,4
2722,2020-06,1
2722,2020-09,1
2722,2021-06,1
2722,2021-07,3
2722,2021-09,1
2722,2022-03,1
2722,2022-06,1
2722,2022-10,1
2722,2023-03,1
2722,2023-04,2
2722,2023-06,4
2722,2023-08,1
2722,2023-11,1
2722,2024-01,3
2722,2024-03,1
2722,2024-04,2
2722,2024-05,1
2722,2024-06,1
2722,2024-07,2
2722,2024-08,3
2722,2024-09,1
2722,2024-11,2
2722,2025-01,3
2723,2015-05,3
2723,2015-08,1
2723,2015-09,2
2723,2015-10,1
2723,2015-11,4
2723,2015-12,1
2723,2016-01,1
2723,2016-02,1
2723,2016-03,1
2723,2016-04,3
2723,2016-05,3
2723,2016-06,1
2723,2016-07,2
2723,2016-08,1
2723,2016-11,3
2723,2017-02,2
2723,2017-04,1
2723,2017-05,1
2723,2017-08,2
2723,2017-11,1
2723,2017-12,3
2723,2018-03,1
2723,2018-04,1
2723,2018-05,1
2723,2018-08,2
2723,2018-09,1
2723,2019-02,1
2723,2019-04,1
2723,2019-06,1
2723,2019-07,1
2723,2019-11,3
2723,2019-12,1
2723,2020-04,1
2723,2020-06,1
2723,2020-07,1
2723,2020-08,2
2723,2020-09,1
2723,2020-11,1
2723,2021-02,1
2723,2021-03,1
2723,2021-05,2
2723,2021-06,1
2723,2021-08,3
2723,2021-09,3
2723,2021-11,1
2723,2021-12,1
2723,2022-01,1
2723,2022-03,1
2723,2022-06,1
2723,2022-08,1
2723,2022-10,1
2723,2022-11,1
2723,2022-12,7
2723,2023-02,2
2723,2023-03,6
2723,2023-04,2
2723,2023-05,1
2723,2023-06,1
2723,2023-08,1
2723,2023-11,1
2723,2023-12,2
2723,2024-03,1
2723,2024-05,1
2723,2024-08,1
2723,2024-11,1
2727,2015-05,2
2727,2015-07,4
2727,2015-08,1
2727,2015-11,3
2727,2015-12,2
2727,2016-03,3
2727,2016-08,1
2727,2016-09,2
2727,2017-05,1
2727,2017-06,5
2727,2017-12,1
2727,2018-01,2
2727,2018-03,1
2727,2018-05,1
2727,2018-07,2
2727,2018-09,3
2727,2018-10,1
2727,2018-12,2
2727,2019-02,2
2727,2019-03,1
2727,2019-05,1
2727,2019-12,1
2727,2020-03,2
2727,2020-04,1
2727,2020-06,1
2727,2020-07,1
2727,2020-08,2
2727,2020-09,1
2727,2020-10,1
2727,2020-11,2
2727,2020-12,2
2727,2021-01,2
2727,2021-02,4
2727,2021-03,3
2727,2021-04,7
2727,2021-05,3
2727,2021-06,7
2727,2021-07,3
2727,2021-08,1
2727,2021-10,2
2727,2021-11,1
2727,2021-12,4
2727,2022-01,2
2727,2022-02,4
2727,2022-05,1
2727,2022-08,1
2727,2022-09,3
2727,2022-10,1
2727,2022-12,4
2727,2023-01,1
2727,2023-02,8
2727,2023-03,6
2727,2023-04,8
2727,2023-05,2
2727,2023-06,3
2727,2023-08,1
2727,2023-11,1
2727,2023-12,1
2727,2024-02,2
2727,2024-03,2
2727,2024-04,4
2727,2024-05,1
2727,2024-06,1
2727,2024-10,1
2727,2024-11,2
2762,2023-08,1
2762,2024-01,4
2762,2024-03,2
2762,2024-04,1
2762,2024-07,1
2762,2024-08,4
2762,2024-10,1
2801,2015-04,1
2801,2015-05,9
2801,2015-06,4
2801,2015-07,6
2801,2015-08,9
2801,2015-09,4
2801,2015-10,7
2801,2015-11,4
2801,2015-12,4
2801,2016-01,6
2801,2016-03,5
2801,2016-04,7
2801,2016-05,6
2801,2016-06,4
2801,2016-07,10
2801,2016-08,4
2801,2016-09,5
2801,2016-10,2
2801,2016-11,2
2801,2016-12,2
2801,2017-01,3
2801,2017-02,2
2801,2017-03,2
2801,2017-04,7
2801,2017-05,11
2801,2017-06,9
2801,2017-07,6
2801,2017-08,5
2801,2017-09,1
2801,2017-10,5
2801,2017-11,3
2801,2017-12,3
2801,2018-01,3
2801,2018-02,2
2801,2018-03,1
2801,2018-04,3
2801,2018-05,6
2801,2018-06,3
2801,2018-08,4
2801,2018-09,1
2801,2018-10,2
2801,2018-11,5
2801,2018-12,6
2801,2019-01,6
2801,2019-02,5
2801,2019-03,11
2801,2019-04,10
2801,2019-05,4
2801,2019-06,9
2801,2019-07,2
2801,2019-08,3
2801,2019-09,1
2801,2019-10,5
2801,2019-11,9
2801,2020-01,4
2801,2020-02,3
2801,2020-03,10
2801,2020-04,12
2801,2020-05,9
2801,2020-06,12
2801,2020-07,7
2801,2020-08,9
2801,2020-09,7
2801,2020-10,1
2801,2020-11,5
2801,2020-12,3
2801,2021-01,11
2801,2021-02,2
2801,2021-03,4
2801,2021-04,5
2801,2021-05,4
2801,2021-06,8
2801,2021-07,6
2801,2021-08,4
2801,2021-09,2
2801,2021-10,3
2801,2021-11,3
2801,2021-12,2
2801,2022-01,5
2801,2022-03,3
2801,2022-04,8
2801,2022-05,9
2801,2022-06,5
2801,2022-07,2
2801,2022-08,13
2801,2022-10,2
2801,2022-11,9
2801,2022-12,5
2801,2023-01,2
2801,2023-02,3
2801,2023-03,8
2801,2023-04,7
2801,2023-05,6
2801,2023-06,15
2801,2023-07,10
2801,2023-08,6
2801,2023-09,2
2801,2023-10,5
2801,2023-11,7
2801,2023-12,7
2801,2024-01,2
2801,2024-02,1
2801,2024-03,7
2801,2024-04,2
2801,2024-05,1
2801,2024-06,4
2801,2024-07,7
2801,2024-08,5
2801,2024-09,4
2801,2024-10,2
2801,2024-11,1
2801,2024-12,5
2801,2025-01,4
2812,2015-05,1
2812,2015-07,1
2812,2015-08,1
2812,2015-09,1
2812,2015-10,3
2812,2015-12,2
2812,2016-01,4
2812,2016-02,2
2812,2016-03,1
2812,2016-04,1
2812,2016-07,1
2812,2017-02,2
2812,2017-03,2
2812,2017-04,3
2812,2017-05,2
2812,2017-06,2
2812,2017-08,2
2812,2017-09,4
2812,2017-11,3
2812,2017-12,8
2812,2018-01,2
2812,2018-02,3
2812,2018-03,5
2812,2018-04,1
2812,2018-05,2
2812,2018-06,4
2812,2018-07,6
2812,2018-08,6
2812,2018-09,3
2812,2018-10,2
2812,2018-12,5
2812,2019-01,1
2812,2019-02,9
2812,2019-03,12
2812,2019-04,11
2812,2019-05,6
2812,2019-06,6
2812,2019-07,9
2812,2019-08,6
2812,2019-09,2
2812,2019-10,2
2812,2019-11,6
2812,2019-12,6
2812,2020-01,6
2812,2020-02,14
2812,2020-03,19
2812,2020-04,2
2812,2020-05,3
2812,2020-06,5
2812,2020-07,5
2812,2020-08,1
2812,2020-09,2
2812,2020-10,3
2812,2020-11,1
2812,2020-12,6
2812,2021-01,2
2812,2021-02,2
2812,2021-03,4
2812,2021-04,1
2812,2021-05,2
2812,2021-06,1
2812,2021-07,2
2812,2021-08,12
2812,2021-09,7
2812,2021-10,5
2812,2021-11,3
2812,2021-12,2
2812,2022-01,13
2812,2022-02,6
2812,2022-03,7
2812,2022-04,7
2812,2022-05,11
2812,2022-06,7
2812,2022-07,4
2812,2022-08,8
2812,2022-09,8
2812,2022-10,9
2812,2022-11,5
2812,2022-12,13
2812,2023-01,9
2812,2023-02,9
2812,2023-03,13
2812,2023-04,2
2812,2023-05,5
2812,2023-06,3
2812,2023-07,8
2812,2023-08,7
2812,2023-09,5
2812,2023-10,7
2812,2023-11,6
2812,2023-12,10
2812,2024-01,9
2812,2024-02,30
2812,2024-03,8
2812,2024-04,5
2812,2024-05,3
2812,2024-06,14
2812,2024-07,5
2812,2024-08,4
2812,2024-09,2
2812,2024-10,4
2812,2024-11,6
2812,2024-12,5
2812,2025-01,4
2816,2016-01,1
2816,2016-02,1
2816,2017-11,2
2816,2018-05,1
2816,2018-09,1
2816,2018-10,1
2816,2018-11,1
2816,2019-04,2
2816,2019-06,1
2816,2019-07,2
2816,2019-11,1
2816,2020-02,1
2816,2020-09,1
2816,2021-01,2
2816,2021-03,2
2816,2021-06,1
2816,2021-07,1
2816,2022-04,1
2816,2022-06,1
2816,2022-08,2
2816,2023-04,1
2816,2023-08,1
2816,2023-09,3
2816,2023-10,1
2816,2023-12,1
2816,2024-01,1
2816,2024-03,2
2816,2024-07,1
2820,2015-07,1
2820,2015-08,2
2820,2015-09,2
2820,2015-10,1
2820,2015-11,1
2820,2016-01,1
2820,2016-02,2
2820,2016-04,2
2820,2016-05,2
2820,2016-06,1
2820,2016-07,3
2820,2016-08,1
2820,2016-09,4
2820,2016-10,2
2820,2016-11,9
2820,2016-12,4
2820,2017-01,2
2820,2017-02,3
2820,2017-03,4
2820,2017-04,5
2820,2017-05,2
2820,2017-06,1
2820,2017-07,1
2820,2017-08,2
2820,2017-10,4
2820,2017-11,2
2820,2017-12,8
2820,2018-01,1
2820,2018-02,4
2820,2018-03,3
2820,2018-04,2
2820,2018-05,3
2820,2018-06,1
2820,2018-07,3
2820,2018-09,1
2820,2019-02,2
2820,2019-03,1
2820,2019-04,2
2820,2019-05,2
2820,2019-06,1
2820,2019-07,4
2820,2019-08,1
2820,2019-10,1
2820,2019-11,7
2820,2019-12,2
2820,2020-02,1
2820,2020-03,6
2820,2020-05,1
2820,2020-08,1
2820,2020-09,3
2820,2020-10,2
2820,2020-11,1
2820,2020-12,3
2820,2021-01,1
2820,2021-03,1
2820,2021-04,3
2820,2021-05,2
2820,2021-06,2
2820,2021-08,3
2820,2021-09,1
2820,2021-10,1
2820,2021-11,10
2820,2021-12,1
2820,2022-02,1
2820,2022-03,4
2820,2022-04,5
2820,2022-10,1
2820,2023-02,5
2820,2023-03,1
2820,2023-04,1
2820,2023-08,2
2820,2023-10,1
2820,2023-12,1
2820,2024-02,2
2820,2024-03,2
2820,2024-04,2
2820,2024-05,1
2820,2024-06,1
2820,2024-07,2
2820,2024-08,2
2820,2024-10,1
2820,2024-11,1
2832,2015-05,1
2832,2015-07,1
2832,2015-11,1
2832,2016-01,1
2832,2016-03,2
2832,2016-07,1
2832,2017-04,2
2832,2017-08,2
2832,2018-07,3
2832,2018-08,1
2832,2018-10,1
2832,2018-12,2
2832,2019-03,1
2832,2019-07,3
2832,2019-08,1
2832,2019-11,1
2832,2019-12,2
2832,2020-09,1
2832,2020-11,1
2832,2021-01,14
2832,2021-02,1
2832,2021-03,2
2832,2021-04,1
2832,2021-05,4
2832,2021-06,1
2832,2021-07,5
2832,2021-08,2
2832,2021-09,1
2832,2022-01,1
2832,2022-04,4
2832,2022-05,7
2832,2022-08,1
2832,2022-09,1
2832,2022-12,2
2832,2023-01,1
2832,2023-04,2
2832,2023-06,2
2832,2023-08,1
2832,2023-12,1
2832,2024-01,1
2832,2024-04,1
2832,2024-06,1
2832,2024-07,1
2832,2024-08,1
2832,2024-10,1
2834,2015-04,1
2834,2015-05,5
2834,2015-06,2
2834,2015-07,1
2834,2015-08,3
2834,2015-09,2
2834,2015-10,1
2834,2015-11,2
2834,2015-12,2
2834,2016-01,2
2834,2016-02,1
2834,2016-03,4
2834,2016-04,2
2834,2016-05,2
2834,2016-06,1
2834,2016-07,3
2834,2016-08,2
2834,2016-09,1
2834,2016-10,1
2834,2017-02,2
2834,2017-03,1
2834,2017-04,4
2834,2017-06,4
2834,2017-10,6
2834,2017-12,4
2834,2018-01,1
2834,2018-02,2
2834,2018-03,2
2834,2018-04,2
2834,2018-05,5
2834,2018-06,6
2834,2018-07,11
2834,2018-08,28
2834,2018-09,23
2834,2018-10,11
2834,2018-11,6
2834,2018-12,13
2834,2019-01,21
2834,2019-02,14
2834,2019-03,22
2834,2019-04,14
2834,2019-05,13
2834,2019-06,12
2834,2019-07,7
2834,2019-08,11
2834,2019-09,7
2834,2019-10,14
2834,2019-11,8
2834,2019-12,4
2834,2020-01,7
2834,2020-02,13
2834,2020-03,15
2834,2020-04,10
2834,2020-05,5
2834,2020-06,4
2834,2020-07,2
2834,2020-08,5
2834,2020-09,4
2834,2020-11,2
2834,2020-12,1
2834,2021-01,3
2834,2021-02,2
2834,2021-03,4
2834,2021-04,5
2834,2021-05,8
2834,2021-06,2
2834,2021-07,9
2834,2021-08,26
2834,2021-09,14
2834,2021-10,6
2834,2021-11,7
2834,2021-12,1
2834,2022-01,6
2834,2022-02,10
2834,2022-03,13
2834,2022-04,17
2834,2022-05,24
2834,2022-06,9
2834,2022-07,8
2834,2022-08,10
2834,2022-09,14
2834,2022-10,13
2834,2022-11,32
2834,2022-12,23
2834,2023-01,13
2834,2023-02,11
2834,2023-03,19
2834,2023-04,4
2834,2023-05,7
2834,2023-06,3
2834,2023-07,6
2834,2023-08,6
2834,2023-09,1
2834,2023-10,1
2834,2023-11,2
2834,2023-12,4
2834,2024-01,2
2834,2024-02,3
2834,2024-03,16
2834,2024-04,8
2834,2024-05,3
2834,2024-06,3
2834,2024-07,5
2834,2024-08,3
2834,2024-09,7
2834,2024-10,1
2834,2024-11,2
2834,2024-12,2
2834,2025-01,2
2836,2016-01,5
2836,2016-03,1
2836,2016-06,1
2836,2016-10,1
2836,2016-12,1
2836,2017-03,1
2836,2017-06,1
2836,2017-08,1
2836,2017-09,1
2836,2017-10,2
2836,2017-11,5
2836,2017-12,2
2836,2018-02,1
2836,2018-03,3
2836,2018-08,2
2836,2018-09,1
2836,2018-11,5
2836,2018-12,1
2836,2019-01,1
2836,2019-04,6
2836,2019-05,2
2836,2019-06,1
2836,2019-07,4
2836,2019-08,1
2836,2019-10,1
2836,2019-11,1
2836,2019-12,3
2836,2020-02,1
2836,2020-04,1
2836,2020-06,1
2836,2020-08,3
2836,2020-09,2
2836,2020-10,1
2836,2020-12,3
2836,2021-01,4
2836,2021-02,1
2836,2021-03,2
2836,2021-04,1
2836,2021-05,1
2836,2021-09,2
2836,2021-10,1
2836,2021-12,1
2836,2022-01,5
2836,2022-02,1
2836,2022-03,1
2836,2022-04,1
2836,2022-06,5
2836,2022-07,4
2836,2022-08,2
2836,2022-09,3
2836,2022-10,2
2836,2022-11,7
2836,2022-12,3
2836,2023-01,2
2836,2023-02,3
2836,2023-03,9
2836,2023-04,2
2836,2023-05,2
2836,2023-06,2
2836,2023-08,1
2836,2023-09,2
2836,2023-10,1
2836,2023-11,2
2836,2023-12,3
2836,2024-01,3
2836,2024-02,2
2836,2024-03,3
2836,2024-04,2
2836,2024-05,3
2836,2024-06,6
2836,2024-07,3
2836,2024-08,1
2836,2024-09,1
2836,2024-10,2
2836,2024-11,1
2836,2024-12,1
2836,2025-01,1
2838,2015-06,1
2838,2015-09,2
2838,2015-10,1
2838,2015-11,1
2838,2016-01,4
2838,2016-07,1
2838,2016-09,1
2838,2016-10,1
2838,2016-11,1
2838,2016-12,1
2838,2017-01,1
2838,2017-02,2
2838,2017-03,3
2838,2017-04,2
2838,2017-09,1
2838,2017-10,2
2838,2017-11,2
2838,2018-02,2
2838,2018-03,4
2838,2018-06,1
2838,2018-08,1
2838,2018-09,4
2838,2018-10,1
2838,2018-11,2
2838,2018-12,2
2838,2019-01,1
2838,2019-02,1
2838,2019-03,7
2838,2019-04,4
2838,2019-05,13
2838,2019-06,5
2838,2019-07,3
2838,2019-08,3
2838,2019-09,3
2838,2019-11,1
2838,2019-12,3
2838,2020-01,1
2838,2020-03,7
2838,2020-04,1
2838,2020-05,2
2838,2020-06,2
2838,2020-07,8
2838,2020-08,3
2838,2020-09,2
2838,2020-10,1
2838,2020-11,1
2838,2020-12,3
2838,2021-01,3
2838,2021-02,1
2838,2021-03,6
2838,2021-04,2
2838,2021-05,5
2838,2021-06,1
2838,2021-07,6
2838,2021-08,3
2838,2021-09,2
2838,2021-10,5
2838,2021-11,3
2838,2021-12,2
2838,2022-01,6
2838,2022-02,1
2838,2022-03,3
2838,2022-04,2
2838,2022-05,2
2838,2022-06,6
2838,2022-07,4
2838,2022-08,3
2838,2022-09,10
2838,2022-10,3
2838,2022-11,10
2838,2022-12,3
2838,2023-01,2
2838,2023-02,4
2838,2023-03,10
2838,2023-04,5
2838,2023-05,2
2838,2023-06,3
2838,2023-07,2
2838,2023-08,2
2838,2023-09,2
2838,2023-10,2
2838,2023-11,2
2838,2023-12,3
2838,2024-01,4
2838,2024-02,1
2838,2024-03,5
2838,2024-04,1
2838,2024-05,2
2838,2024-06,1
2838,2024-07,3
2838,2024-08,3
2838,2024-09,3
2838,2024-10,2
2838,2024-11,2
2838,2024-12,3
2838,2025-01,4
2845,2015-07,3
2845,2015-09,2
2845,2016-01,1
2845,2016-10,1
2845,2016-11,1
2845,2017-03,2
2845,2017-04,2
2845,2017-06,1
2845,2017-08,3
2845,2017-11,1
2845,2017-12,1
2845,2018-02,1
2845,2018-03,1
2845,2019-02,1
2845,2019-03,2
2845,2019-04,1
2845,2019-06,2
2845,2019-07,1
2845,2019-11,2
2845,2019-12,1
2845,2020-07,1
2845,2020-08,2
2845,2020-09,1
2845,2020-10,1
2845,2021-01,1
2845,2021-03,1
2845,2021-04,1
2845,2021-09,3
2845,2021-11,3
2845,2021-12,2
2845,2022-03,1
2845,2022-04,2
2845,2022-06,2
2845,2022-07,1
2845,2022-08,6
2845,2022-09,1
2845,2022-10,5
2845,2022-11,4
2845,2022-12,2
2845,2023-01,4
2845,2023-02,2
2845,2023-03,3
2845,2023-04,1
2845,2023-05,2
2845,2023-06,6
2845,2023-07,2
2845,2023-08,2
2845,2023-09,1
2845,2023-10,3
2845,2023-11,6
2845,2023-12,5
2845,2024-01,1
2845,2024-02,1
2845,2024-03,7
2845,2024-04,2
2845,2024-05,2
2845,2024-06,5
2845,2024-07,3
2845,2024-08,9
2845,2024-09,4
2845,2024-10,2
2845,2024-11,3
2845,2024-12,2
2845,2025-01,2
2849,2015-04,2
2849,2015-08,2
2849,2015-10,2
2849,2015-11,1
2849,2015-12,2
2849,2016-01,6
2849,2016-03,4
2849,2017-03,1
2849,2017-06,1
2849,2017-07,1
2849,2017-11,2
2849,2017-12,1
2849,2018-02,1
2849,2018-03,1
2849,2018-05,1
2849,2018-06,2
2849,2018-07,3
2849,2018-10,1
2849,2018-11,1
2849,2018-12,2
2849,2019-02,1
2849,2019-05,1
2849,2019-07,3
2849,2019-09,3
2849,2019-12,2
2849,2020-05,2
2849,2020-06,1
2849,2020-07,1
2849,2020-08,4
2849,2020-09,1
2849,2020-10,1
2849,2020-11,1
2849,2021-01,2
2849,2021-02,1
2849,2021-04,1
2849,2021-05,1
2849,2021-06,1
2849,2021-07,1
2849,2021-08,1
2849,2021-10,6
2849,2021-11,1
2849,2021-12,4
2849,2022-01,4
2849,2022-05,2
2849,2022-06,3
2849,2022-07,4
2849,2022-08,1
2849,2022-11,2
2849,2022-12,1
2849,2023-01,1
2849,2023-02,3
2849,2023-03,4
2849,2023-04,1
2849,2023-05,2
2849,2023-08,1
2849,2023-10,1
2849,2023-12,2
2849,2024-04,1
2849,2024-05,2
2849,2024-06,1
2849,2024-07,3
2849,2024-08,1
2849,2024-09,7
2849,2024-10,4
2849,2024-11,1
2849,2025-01,1
2901,2015-04,1
2901,2016-02,2
2901,2016-03,1
2901,2016-06,3
2901,2016-08,1
2901,2017-02,3
2901,2017-12,1
2901,2018-10,1
2901,2018-12,1
2901,2019-01,1
2901,2019-05,2
2901,2019-06,2
2901,2019-08,1
2901,2019-11,1
2901,2020-03,7
2901,2020-04,2
2901,2020-05,2
2901,2020-07,2
2901,2020-10,1
2901,2020-12,1
2901,2021-01,4
2901,2021-02,1
2901,2021-04,3
2901,2021-05,2
2901,2021-07,4
2901,2021-08,3
2901,2021-09,1
2901,2021-11,3
2901,2021-12,1
2901,2022-05,4
2901,2022-06,1
2901,2022-08,1
2901,2022-09,1
2901,2022-11,1
2901,2023-03,2
2901,2023-09,4
2901,2024-01,1
2901,2024-02,2
2901,2024-03,4
2901,2024-05,3
2901,2024-06,2
2901,2024-07,1
2901,2024-08,1
2901,2024-11,1
2903,2015-05,5
2903,2015-06,9
2903,2015-07,6
2903,2015-08,4
2903,2015-09,7
2903,2015-10,7
2903,2015-11,3
2903,2015-12,2
2903,2016-01,4
2903,2016-03,1
2903,2016-04,3
2903,2016-05,4
2903,2016-06,1
2903,2016-07,4
2903,2016-10,2
2903,2016-11,1
2903,2016-12,2
2903,2017-03,1
2903,2017-04,2
2903,2017-05,1
2903,2017-06,1
2903,2017-10,2
2903,2017-12,1
2903,2018-01,3
2903,2018-02,2
2903,2018-03,1
2903,2018-04,4
2903,2018-05,11
2903,2018-06,3
2903,2018-07,2
2903,2019-01,1
2903,2019-06,1
2903,2019-07,4
2903,2019-10,2
2903,2019-11,1
2903,2019-12,2
2903,2020-01,1
2903,2020-02,1
2903,2020-05,3
2903,2020-06,2
2903,2020-07,2
2903,2020-08,1
2903,2020-12,2
2903,2021-01,1
2903,2021-02,2
2903,2021-06,1
2903,2021-08,1
2903,2021-09,1
2903,2022-03,1
2903,2022-05,2
2903,2022-12,7
2903,2023-02,1
2903,2023-03,5
2903,2023-05,3
2903,2023-06,1
2903,2023-08,3
2903,2023-09,1
2903,2023-10,1
2903,2023-11,6
2903,2023-12,4
2903,2024-01,1
2903,2024-02,1
2903,2024-03,5
2903,2024-04,1
2903,2024-05,3
2903,2024-06,1
2903,2024-07,2
2903,2024-08,1
2903,2024-09,2
2903,2024-11,1
2903,2024-12,1
2903,2025-01,2
2905,2015-07,1
2905,2015-11,1
2905,2016-03,1
2905,2016-07,1
2905,2016-08,1
2905,2017-08,2
2905,2017-09,3
2905,2018-01,1
2905,2018-03,1
2905,2019-03,1
2905,2019-04,1
2905,2019-11,1
2905,2020-01,2
2905,2020-03,1
2905,2020-08,1
2905,2020-12,1
2905,2021-03,1
2905,2021-04,2
2905,2022-04,1
2905,2022-06,1
2905,2023-05,1
2905,2023-08,2
2905,2023-09,1
2905,2023-11,2
2905,2023-12,2
2905,2024-03,2
2905,2024-04,1
2905,2024-05,1
2905,2024-08,2
